row_id,section,page_slug,provider_or_product,source_url,metric_key,metric_label,metric_value_text,value_numeric,value_min,value_max,unit,tier,source_type,verification_date,is_headline,confidence,figure_status,notes
leeds-building-society-cash-isa__1_year_fixed_isa,ISA's,leeds-building-society-cash-isa,Leeds Building Society Cash ISA Review,https://compare100.com/leeds-building-society-cash-isa/,,1-year fixed ISA,4.50% AER fixed — best one-year rate in this comparison,4.5,,,percent,,own_review,2026-08-15,false,high,current,
leeds-building-society-cash-isa__longer_fixed_terms,ISA's,leeds-building-society-cash-isa,Leeds Building Society Cash ISA Review,https://compare100.com/leeds-building-society-cash-isa/,,Longer fixed terms,Around 4.60% at five years; Nationwide edges it at three and five years,4.6,,,percent,,own_review,2026-08-15,false,high,current,
leeds-building-society-cash-isa__which_score,ISA's,leeds-building-society-cash-isa,Leeds Building Society Cash ISA Review,https://compare100.com/leeds-building-society-cash-isa/,which_score,Which? customer score,77% — 5th of 39 providers surveyed,77,,,percent,,third_party_rating,2026-08-15,false,high,current,
leeds-building-society-cash-isa__which_score__dup2,ISA's,leeds-building-society-cash-isa,Leeds Building Society Cash ISA Review,https://compare100.com/leeds-building-society-cash-isa/,which_score,Which? interest-rate score,87% — second highest here,87,,,percent,,third_party_rating,2026-08-15,false,high,current,
leeds-building-society-cash-isa__which_score__dup3,ISA's,leeds-building-society-cash-isa,Leeds Building Society Cash ISA Review,https://compare100.com/leeds-building-society-cash-isa/,which_score,Which? Recommended Provider,Yes — one of only 8 of 39,,,,,,third_party_rating,2026-08-15,false,high,current,
leeds-building-society-cash-isa__fos_cases,ISA's,leeds-building-society-cash-isa,Leeds Building Society Cash ISA Review,https://compare100.com/leeds-building-society-cash-isa/,fos_cases,"FOS cases, H2 2025","79 new cases (37 banking, 41 mortgages) — lowest here by a wide margin",,,,,,own_review,2026-08-15,false,high,current,
leeds-building-society-cash-isa__fscs_cover,ISA's,leeds-building-society-cash-isa,Leeds Building Society Cash ISA Review,https://compare100.com/leeds-building-society-cash-isa/,fscs_cover,FSCS,"£120,000 per person, own banking licence",120000,,,GBP,,own_review,2026-08-15,false,high,current,
lloyds-bank-cash-isa__cash_isa_saver_1_to_24_999,ISA's,lloyds-bank-cash-isa,Lloyds Bank Cash ISA Review,https://compare100.com/lloyds-bank-cash-isa/,,"Cash ISA Saver — £1 to £24,999",0.75% AER variable,0.75,,,percent,,own_review,2026-08-15,false,high,current,
lloyds-bank-cash-isa__cash_isa_saver_25_000_to_99_999,ISA's,lloyds-bank-cash-isa,Lloyds Bank Cash ISA Review,https://compare100.com/lloyds-bank-cash-isa/,,"Cash ISA Saver — £25,000 to £99,999",0.90% AER variable,0.9,,,percent,,own_review,2026-08-15,false,high,current,
lloyds-bank-cash-isa__cash_isa_saver_100_000,ISA's,lloyds-bank-cash-isa,Lloyds Bank Cash ISA Review,https://compare100.com/lloyds-bank-cash-isa/,,"Cash ISA Saver — £100,000+",1.00% AER variable,1,,,percent,,own_review,2026-08-15,false,high,current,
lloyds-bank-cash-isa__club_lloyds_uplift,ISA's,lloyds-bank-cash-isa,Lloyds Bank Cash ISA Review,https://compare100.com/lloyds-bank-cash-isa/,,Club Lloyds uplift,"+0.20% AER, so 1.20% at best on the Saver",0.2,,,percent,,own_review,2026-08-15,false,high,current,
lloyds-bank-cash-isa__limited_access_isa,ISA's,lloyds-bank-cash-isa,Lloyds Bank Cash ISA Review,https://compare100.com/lloyds-bank-cash-isa/,,Limited Access ISA,3.00% AER with 2 or fewer withdrawals; 0.65% from the 3rd withdrawal,3,,,percent,,own_review,2026-08-15,false,high,current,
lloyds-bank-cash-isa__1_year_fixed,ISA's,lloyds-bank-cash-isa,Lloyds Bank Cash ISA Review,https://compare100.com/lloyds-bank-cash-isa/,,1-year fixed,"4.00% AER (+0.20% for Club Lloyds Premier), minimum £500",4,,,percent,,own_review,2026-08-15,false,high,current,
lloyds-bank-cash-isa__2_year_fixed,ISA's,lloyds-bank-cash-isa,Lloyds Bank Cash ISA Review,https://compare100.com/lloyds-bank-cash-isa/,,2-year fixed,"4.10% AER, minimum £500",4.1,,,percent,,own_review,2026-08-15,false,high,current,
lloyds-bank-cash-isa__junior_cash_isa,ISA's,lloyds-bank-cash-isa,Lloyds Bank Cash ISA Review,https://compare100.com/lloyds-bank-cash-isa/,,Junior Cash ISA,2.35% AER,2.35,,,percent,,own_review,2026-08-15,false,high,current,
lloyds-bank-cash-isa__which_score,ISA's,lloyds-bank-cash-isa,Lloyds Bank Cash ISA Review,https://compare100.com/lloyds-bank-cash-isa/,which_score,Which? scores,"67% customer, 43% interest rate — lowest of the five providers compared here",67,,,percent,,third_party_rating,2026-08-15,false,high,current,
lloyds-bank-cash-isa__fos_cases,ISA's,lloyds-bank-cash-isa,Lloyds Bank Cash ISA Review,https://compare100.com/lloyds-bank-cash-isa/,fos_cases,"FOS cases, H2 2025","4,596 new cases, up 57% on H1 2025",57,,,percent,,own_review,2026-08-15,false,high,current,
lloyds-bank-club-lloyds-account__aer_rate,Current Accounts,lloyds-bank-club-lloyds-account,"Club Lloyds: 3.00% on a Narrow Band, 8.00% on the Saver Behind It",https://compare100.com/lloyds-bank-club-lloyds-account/,aer_rate,"Interest, first 12 months","3.00% AER on £4,000–£5,000 (0.75% below that), plus 8.00% AER fixed for 12 months on the linked Monthly Saver, £25–£250 a month",3,,,percent,,own_review,2026-09-16,true,high,current,
lloyds-bank-club-lloyds-account__provider,Current Accounts,lloyds-bank-club-lloyds-account,"Club Lloyds: 3.00% on a Narrow Band, 8.00% on the Saver Behind It",https://compare100.com/lloyds-bank-club-lloyds-account/,,Provider,"Lloyds Bank plc, company 00002065, FRN 119278, 25 Gresham Street, London EC2V 7HN",,,,,,own_review,2026-09-16,false,high,current,
lloyds-bank-club-lloyds-account__monthly_fee,Current Accounts,lloyds-bank-club-lloyds-account,"Club Lloyds: 3.00% on a Narrow Band, 8.00% on the Saver Behind It",https://compare100.com/lloyds-bank-club-lloyds-account/,,Monthly fee,"£5, refunded in any calendar month you pay in £2,000 or more",5,,,GBP,,own_review,2026-09-16,false,high,current,
lloyds-bank-club-lloyds-account__credit_interest,Current Accounts,lloyds-bank-club-lloyds-account,"Club Lloyds: 3.00% on a Narrow Band, 8.00% on the Saver Behind It",https://compare100.com/lloyds-bank-club-lloyds-account/,,Credit interest,"0.75% AER on £1–£3,999.99; 3.00% AER / 2.96% gross on £4,000–£5,000; nothing above £5,000",0.75,,,percent,,own_review,2026-09-16,false,high,current,
lloyds-bank-club-lloyds-account__interest_condition,Current Accounts,lloyds-bank-club-lloyds-account,"Club Lloyds: 3.00% on a Narrow Band, 8.00% on the Saver Behind It",https://compare100.com/lloyds-bank-club-lloyds-account/,,Interest condition,At least 2 separate direct debits must leave the account each calendar month,,,,,,own_review,2026-09-16,false,high,current,
lloyds-bank-club-lloyds-account__linked_regular_saver,Current Accounts,lloyds-bank-club-lloyds-account,"Club Lloyds: 3.00% on a Narrow Band, 8.00% on the Saver Behind It",https://compare100.com/lloyds-bank-club-lloyds-account/,,Linked regular saver,"Club Lloyds Monthly Saver, 8.00% AER fixed, £25–£250 a month for 12 months",8,,,percent,,own_review,2026-09-16,false,high,current,
lloyds-bank-club-lloyds-account__lifestyle_benefit,Current Accounts,lloyds-bank-club-lloyds-account,"Club Lloyds: 3.00% on a Narrow Band, 8.00% on the Saver Behind It",https://compare100.com/lloyds-bank-club-lloyds-account/,,Lifestyle benefit,"One a year: Disney+ Standard with Ads, 6 Vue or ODEON tickets, Coffee Club & Gourmet Society, or a magazine subscription",,,,,,own_review,2026-09-16,false,high,current,
lloyds-bank-club-lloyds-account__time_to_choose_it,Current Accounts,lloyds-bank-club-lloyds-account,"Club Lloyds: 3.00% on a Narrow Band, 8.00% on the Saver Behind It",https://compare100.com/lloyds-bank-club-lloyds-account/,,Time to choose it,"30 days from opening; chosen later, it is fulfilled pro rata",,,,,,own_review,2026-09-16,false,high,current,
lloyds-bank-club-lloyds-account__overdraft,Current Accounts,lloyds-bank-club-lloyds-account,"Club Lloyds: 3.00% on a Narrow Band, 8.00% on the Saver Behind It",https://compare100.com/lloyds-bank-club-lloyds-account/,overdraft,Arranged overdraft,"29.9% EAR variable representative, first £100 interest-free, no unarranged fees",29.9,,,percent,,own_review,2026-09-16,false,high,current,
lloyds-bank-club-lloyds-account__switch_incentive,Current Accounts,lloyds-bank-club-lloyds-account,"Club Lloyds: 3.00% on a Narrow Band, 8.00% on the Saver Behind It",https://compare100.com/lloyds-bank-club-lloyds-account/,,Switch incentive,None published as at 16 September 2026,,,,,,own_review,2026-09-16,false,high,current,
lloyds-bank-club-lloyds-account__mortgage_benefit,Current Accounts,lloyds-bank-club-lloyds-account,"Club Lloyds: 3.00% on a Narrow Band, 8.00% on the Saver Behind It",https://compare100.com/lloyds-bank-club-lloyds-account/,,Mortgage benefit,Unquantified discount off the initial rate; £250 cashback for first-time buyers with an EPC of A or B,250,,,GBP,,own_review,2026-09-16,false,high,current,
lloyds-bank-club-lloyds-account__fscs_cover,Current Accounts,lloyds-bank-club-lloyds-account,"Club Lloyds: 3.00% on a Narrow Band, 8.00% on the Saver Behind It",https://compare100.com/lloyds-bank-club-lloyds-account/,fscs_cover,FSCS,"£120,000, shared with Mayfair Private Banking, Lloyds Private Banking, MBNA and Scottish Widows Bank",120000,,,GBP,,own_review,2026-09-16,false,high,current,
lloyds-bank-club-lloyds-account__eligibility,Current Accounts,lloyds-bank-club-lloyds-account,"Club Lloyds: 3.00% on a Narrow Band, 8.00% on the Saver Behind It",https://compare100.com/lloyds-bank-club-lloyds-account/,eligibility,Eligibility,"18 or over, resident in the UK",,,,,,own_review,2026-09-16,false,high,current,
lloyds-bank-personal-loan__apr,Loans,lloyds-bank-personal-loan,Lloyds Bank Personal Loan,https://compare100.com/lloyds-bank-personal-loan/,apr,Representative APR,"7.4% APR representative — £7,500 to £25,000 over 1 to 5 years (7.16% fixed annual rate)",,7500,25000,GBP,,own_review,2026-09-13,true,high,current,
lloyds-bank-personal-loan__underwriter,Loans,lloyds-bank-personal-loan,Lloyds Bank Personal Loan,https://compare100.com/lloyds-bank-personal-loan/,underwriter,Lender,"Lloyds Bank plc, company 00002065, FRN 119278, 25 Gresham Street, London EC2V 7HN",,,,,,own_review,2026-09-13,false,high,current,
lloyds-bank-personal-loan__loan_size,Loans,lloyds-bank-personal-loan,Lloyds Bank Personal Loan,https://compare100.com/lloyds-bank-personal-loan/,,Loan size,"£1,000 to £50,000",,1000,50000,GBP,,own_review,2026-09-13,false,high,current,
lloyds-bank-personal-loan__term,Loans,lloyds-bank-personal-loan,Lloyds Bank Personal Loan,https://compare100.com/lloyds-bank-personal-loan/,,Term,1 to 7 years,,,,,,own_review,2026-09-13,false,high,current,
lloyds-bank-personal-loan__apr__dup2,Loans,lloyds-bank-personal-loan,Lloyds Bank Personal Loan,https://compare100.com/lloyds-bank-personal-loan/,apr,Representative APR,"7.4% (£7,500–£25,000 over 1–5 years)",7.4,,,percent,,own_review,2026-09-13,false,high,current,
lloyds-bank-personal-loan__published_rate_range,Loans,lloyds-bank-personal-loan,Lloyds Bank Personal Loan,https://compare100.com/lloyds-bank-personal-loan/,,Published rate range,From 5.9% APR to a maximum of 29.9% APR,5.9,,,percent,,own_review,2026-09-13,false,high,current,
lloyds-bank-personal-loan__representative_example,Loans,lloyds-bank-personal-loan,Lloyds Bank Personal Loan,https://compare100.com/lloyds-bank-personal-loan/,,Representative example,"£10,000 over 48 months at £240.21 a month, £11,530.08 total, 7.16% fixed",10000,,,GBP_per_month,,own_review,2026-09-13,false,high,current,
lloyds-bank-personal-loan__early_settlement_charge,Loans,lloyds-bank-personal-loan,Lloyds Bank Personal Loan,https://compare100.com/lloyds-bank-personal-loan/,,Early settlement charge,Up to 58 days' interest on the balance outstanding,,,,,,own_review,2026-09-13,false,medium,current,
lloyds-bank-personal-loan__funding_speed,Loans,lloyds-bank-personal-loan,Lloyds Bank Personal Loan,https://compare100.com/lloyds-bank-personal-loan/,,Funding speed,"Same day 9am–8.30pm, or by 9am next day",,,,,,own_review,2026-09-13,false,high,current,
lloyds-bank-personal-loan__entry_requirement,Loans,lloyds-bank-personal-loan,Lloyds Bank Personal Loan,https://compare100.com/lloyds-bank-personal-loan/,,Entry requirement,"Lloyds, Halifax or Bank of Scotland current account held for at least 1 month",,,,,,own_review,2026-09-13,false,high,current,
moneybox-cash-isa__cash_isa_rate,ISA's,moneybox-cash-isa,Moneybox Cash ISA Review,https://compare100.com/moneybox-cash-isa/,,Cash ISA rate,4.00% AER variable — 3.45% underlying plus a 0.55% bonus for 12 months,4,,,percent,,own_review,2026-08-15,false,high,current,
moneybox-cash-isa__open_access_cash_isa,ISA's,moneybox-cash-isa,Moneybox Cash ISA Review,https://compare100.com/moneybox-cash-isa/,,Open Access Cash ISA,"3.80% AER variable, minimum £1, unlimited withdrawals",,,,,,own_review,2026-08-15,false,medium,current,
moneybox-cash-isa__minimum_to_open_cash_isa,ISA's,moneybox-cash-isa,Moneybox Cash ISA Review,https://compare100.com/moneybox-cash-isa/,,Minimum to open (Cash ISA),"£500, and the balance must stay above £500",500,,,GBP,,own_review,2026-08-15,false,high,current,
moneybox-cash-isa__withdrawal_penalty,ISA's,moneybox-cash-isa,Moneybox Cash ISA Review,https://compare100.com/moneybox-cash-isa/,,Withdrawal penalty,"Rate drops to 0.75% AER on the 4th withdrawal in 12 months, or if the balance falls below £500",,,,,,own_review,2026-08-15,false,high,current,
moneybox-cash-isa__interest_paid,ISA's,moneybox-cash-isa,Moneybox Cash ISA Review,https://compare100.com/moneybox-cash-isa/,,Interest paid,"Monthly, on the 1st",,,,,,own_review,2026-08-15,false,high,current,
moneybox-cash-isa__access,ISA's,moneybox-cash-isa,Moneybox Cash ISA Review,https://compare100.com/moneybox-cash-isa/,,Access,"App and web, 18+, UK resident",,,,,,own_review,2026-08-15,false,high,current,
